Storm_Intensity,Latitude_NS,Longitude_EW,Min_Pressure
 TD, 28.4N,  57.9W,20
 TD, 27.8N,  58.8W,20
 TD, 27.2N,  59.6W,20
 TD, 26.5N,  60.5W,25
 TD, 25.7N,  61.6W,25
 TD, 25.0N,  62.7W,25
 TD, 24.3N,  63.9W,25
 TD, 23.5N,  65.0W,25
 TD, 23.6N,  66.0W,25
 TD, 23.7N,  67.0W,25
 TD, 23.8N,  68.0W,20
 TD, 24.0N,  69.0W,20
 TD, 15.0N,  15.0W,-99
 TD, 14.8N,  17.2W,20
 TD, 14.5N,  19.5W,25
 TD, 14.2N,  21.7W,25
 TD, 14.0N,  24.0W,25
 TD, 14.0N,  26.1W,25
 TD, 14.0N,  28.2W,25
 TD, 14.0N,  30.4W,25
 TD, 14.0N,  32.5W,25
 TD, 14.0N,  35.0W,20
 TD, 32.0N,  77.0W,20
 TD, 32.0N,  76.8W,20
 TD, 32.1N,  76.5W,25
 TD, 32.1N,  76.2W,25
 TD, 32.2N,  76.0W,25
 TD, 32.2N,  75.6W,25
 TD, 32.3N,  75.3W,25
 TD, 32.4N,  74.9W,25
 TD, 32.5N,  74.5W,25
 TD, 32.7N,  74.1W,25
 TD, 32.8N,  73.7W,20
 TD, 32.9N,  73.4W,20
 TD, 33.0N,  73.0W,20
 TD, 14.0N,  17.0W,20
 TD, 14.2N,  18.4W,20
 TD, 14.5N,  19.8W,25
 TD, 14.7N,  21.1W,25
 TD, 15.0N,  22.5W,25
 TD, 15.0N,  23.7W,25
 TD, 15.0N,  25.0W,25
 TD, 15.0N,  26.2W,20
 TD, 15.0N,  27.5W,20
 SD, 36.5N,  64.0W,30
 SD, 37.0N,  62.5W,30
 SD, 37.5N,  61.0W,30
 SD, 37.5N,  59.5W,30
 SD, 37.5N,  58.0W,30
 SD, 37.3N,  56.8W,30
 SS, 37.2N,  56.2W,35
 SS, 37.2N,  55.5W,35
 SS, 37.2N,  54.8W,35
 SS, 37.3N,  54.3W,35
 SS, 37.3N,  53.8W,35
 SS, 37.3N,  53.5W,40
 SS, 37.3N,  53.3W,45
 SS, 37.2N,  53.1W,45
 SS, 37.4N,  52.9W,55
 SS, 37.7N,  52.7W,55
 SS, 38.0N,  52.4W,55
 SS, 38.3N,  52.0W,55
 SS, 38.5N,  51.0W,60
 SS, 38.5N,  49.0W,60
 HU, 38.8N,  46.6W,80
 HU, 40.0N,  44.6W,85
 HU, 40.5N,  42.6W,90
 HU, 40.9N,  40.7W,85
 HU, 41.1N,  39.9W,85
 HU, 41.2N,  37.0W,85
 HU, 41.0N,  35.7W,85
 HU, 41.2N,  34.6W,85
 HU, 41.6N,  33.4W,85
 HU, 41.7N,  32.5W,80
 HU, 41.6N,  32.2W,75
 HU, 41.5N,  32.1W,75
 HU, 41.2N,  32.2W,70
 HU, 40.9N,  32.6W,65
 TS, 40.6N,  34.0W,55
 TS, 40.7N,  35.4W,45
 TS, 41.1N,  36.8W,40
 TS, 41.9N,  37.8W,40
 TS, 42.9N,  38.0W,35
 TS, 44.0N,  38.1W,40
 TS, 45.1N,  37.9W,45
 TS, 46.2N,  37.9W,50
 TD, 29.0N,  78.5W,30
 TD, 29.8N,  77.2W,30
 TD, 30.5N,  76.0W,30
 TD, 31.0N,  75.0W,30
 TD, 31.5N,  74.0W,30
 TD, 32.0N,  73.0W,30
 TS, 32.5N,  72.0W,35
 TS, 33.0N,  71.2W,40
 TS, 33.5N,  70.5W,45
 TS, 33.8N,  69.7W,50
 TS, 34.3N,  69.3W,50
 TS, 34.5N,  69.0W,50
 TS, 35.0N,  69.0W,50
 TS, 35.2N,  69.0W,45
 TS, 35.5N,  69.2W,40
 TS, 36.2N,  70.1W,35
 TS, 36.9N,  70.9W,40
 TS, 37.4N,  71.0W,40
 TS, 37.9N,  71.2W,45
 TS, 38.8N,  71.1W,50
 TS, 39.7N,  70.8W,55
 TS, 40.6N,  70.2W,60
 EX, 41.5N,  69.5W,55
 EX, 42.8N,  68.5W,50
 EX, 44.8N,  67.5W,50
 EX, 45.7N,  66.5W,45
 EX, 46.5N,  65.5W,40
 EX, 46.8N,  64.5W,40
 EX, 47.0N,  63.0W,40
 TD, 30.5N,  51.5W,20
 TD, 30.8N,  50.6W,25
 TD, 31.2N,  49.7W,25
 TD, 31.6N,  48.8W,25
 TD, 32.0N,  48.0W,25
 TD, 32.5N,  46.8W,25
 TD, 33.0N,  45.5W,25
 TD, 33.5N,  44.3W,20
 TD, 34.0N,  43.0W,20
 TD, 23.8N,  79.4W,30
 TD, 24.3N,  80.0W,30
 TD, 24.9N,  80.4W,30
 TD, 25.6N,  80.5W,30
 TD, 26.2N,  79.9W,30
 TD, 26.8N,  79.0W,30
 TS, 27.3N,  77.9W,40
 TS, 28.2N,  76.0W,50
 TS, 29.2N,  74.4W,55
 TS, 30.2N,  72.8W,55
 TS, 32.0N,  71.2W,60
 HU, 33.8N,  70.4W,65
 HU, 35.2N,  70.8W,70
 HU, 36.0N,  71.5W,70
 HU, 36.4N,  72.4W,70
 HU, 36.6N,  73.5W,65
 TS, 36.1N,  74.2W,60
 TS, 35.6N,  74.5W,50
 TS, 35.0N,  74.2W,45
 TS, 34.8N,  73.9W,45
 TS, 34.1N,  73.0W,45
 TS, 33.4N,  72.2W,45
 TS, 32.9N,  71.9W,45
 TS, 32.0N,  71.8W,45
 TS, 31.2N,  72.1W,45
 TS, 30.7N,  73.1W,40
 TS, 30.2N,  74.1W,40
 TS, 30.1N,  75.1W,40
 TS, 30.1N,  76.2W,40
 TS, 30.2N,  77.1W,35
 TS, 30.7N,  78.0W,35
 TD, 31.0N,  78.8W,30
 TD, 30.8N,  79.7W,30
 TD, 30.8N,  80.6W,30
 TD, 31.1N,  81.0W,30
 TD, 31.7N,  81.0W,30
 TD, 31.9N,  80.6W,30
 TD, 32.4N,  80.0W,30
 TD, 32.8N,  79.5W,30
 SD, 37.5N,  59.5W,25
 SD, 38.5N,  59.3W,30
 SS, 39.5N,  59.0W,35
 SS, 40.0N,  57.5W,40
 SS, 40.7N,  54.2W,50
 SS, 41.7N,  49.8W,50
 SS, 42.8N,  45.4W,55
 EX, 46.0N,  40.0W,60
 EX, 49.5N,  37.0W,60
 EX, 52.0N,  36.0W,60
 EX, 54.0N,  36.0W,60
 TD, 13.0N,  33.0W,20
 TD, 13.0N,  34.0W,25
 TD, 13.0N,  35.0W,25
 TD, 13.0N,  36.0W,25
 TD, 13.0N,  37.0W,25
 TD, 13.4N,  37.7W,25
 TD, 13.8N,  38.5W,25
 TD, 14.2N,  39.2W,25
 TD, 14.5N,  40.0W,25
 TD, 15.0N,  40.5W,25
 TD, 15.5N,  41.0W,25
 TD, 16.0N,  41.5W,25
 TD, 16.5N,  42.0W,20
 TD, 16.4N,  43.2W,20
 TD, 16.3N,  44.4W,20
 TD, 16.2N,  45.5W,20
 TD, 16.0N,  46.5W,20
 TD, 29.5N,  53.5W,20
 TD, 30.7N,  53.6W,25
 TD, 32.0N,  53.7W,25
 TD, 33.2N,  53.8W,25
 TD, 34.5N,  54.0W,25
 TD, 35.7N,  53.2W,25
 TD, 37.0N,  52.5W,25
 TD, 38.2N,  51.8W,20
 TD, 39.5N,  51.0W,20
 TD, 11.5N,  18.0W,20
 TD, 11.4N,  20.0W,25
 TD, 11.3N,  22.0W,25
 TD, 11.2N,  24.0W,25
 TD, 11.0N,  26.0W,30
 TD, 11.0N,  28.0W,30
 TD, 11.0N,  30.0W,30
 TD, 11.0N,  32.0W,30
 TD, 11.0N,  34.0W,30
 TD, 11.2N,  35.2W,30
 TD, 11.5N,  36.5W,30
 TD, 11.7N,  37.8W,30
 TD, 12.0N,  39.0W,30
 TD, 12.3N,  39.9W,30
 TD, 12.7N,  40.8W,30
 TD, 13.1N,  41.6W,30
 TD, 13.5N,  42.5W,30
 TD, 14.0N,  43.2W,30
 TD, 14.5N,  44.0W,30
 TD, 15.0N,  44.8W,30
 TD, 15.5N,  45.5W,30
 TD, 16.0N,  46.2W,30
 TD, 16.5N,  47.0W,30
 TD, 17.0N,  47.8W,30
 TD, 17.5N,  48.5W,30
 TD, 17.9N,  49.1W,30
 TD, 18.3N,  49.7W,30
 TD, 19.1N,  50.3W,30
 TD, 20.0N,  51.0W,30
 TD, 20.7N,  51.5W,30
 TD, 21.5N,  52.0W,30
 TD, 22.2N,  52.5W,30
 TD, 23.0N,  53.0W,30
 TD, 24.4N,  53.2W,30
 TD, 25.8N,  53.5W,30
 TD, 27.1N,  53.7W,30
 TD, 28.5N,  54.0W,30
 TD, 29.8N,  53.3W,30
 TD, 31.2N,  52.5W,25
 TD, 32.6N,  51.8W,25
 TD, 34.0N,  51.0W,20
 TD, 12.0N,  29.0W,20
 TD, 12.0N,  30.0W,25
 TD, 12.0N,  31.0W,25
 TD, 12.0N,  32.0W,25
 TD, 12.0N,  33.0W,25
 TD, 12.2N,  33.8W,25
 TD, 12.5N,  34.5W,25
 TD, 12.7N,  35.2W,25
 TD, 13.0N,  36.0W,25
 TD, 13.2N,  36.7W,25
 TD, 13.3N,  37.5W,25
 TD, 13.4N,  38.2W,25
 TD, 13.5N,  39.0W,25
 TD, 13.6N,  38.7W,25
 TD, 13.7N,  38.3W,20
 TD, 13.8N,  37.9W,20
 TD, 14.0N,  37.5W,20
 SD, 35.0N,  47.5W,25
 SS, 34.7N,  48.0W,35
 SS, 34.4N,  48.3W,35
 SS, 34.2N,  48.6W,40
 SS, 33.8N,  48.9W,40
 SS, 33.5N,  49.2W,40
 SS, 32.7N,  49.8W,40
 SS, 32.0N,  50.0W,40
 SS, 31.0N,  50.1W,40
 SS, 30.0N,  49.7W,40
 SS, 29.8N,  48.6W,40
 SS, 29.7N,  47.6W,35
 SS, 29.8N,  46.9W,35
 SD, 30.1N,  46.3W,30
 SD, 30.2N,  45.6W,30
 SD, 30.3N,  45.0W,30
 SD, 30.3N,  44.0W,30
 SD, 30.3N,  43.0W,25
 SD, 30.3N,  42.5W,25
 SD, 30.3N,  42.1W,25
 SD, 30.7N,  42.0W,25
 SD, 31.0N,  42.0W,25
 SD, 31.2N,  42.1W,25
 SD, 31.3N,  42.1W,25
 SD, 32.5N,  42.5W,25
 TD, 24.0N,  65.0W,20
 TD, 24.5N,  65.0W,20
 TD, 25.0N,  65.0W,20
 TD, 25.5N,  65.0W,25
 TD, 26.5N,  65.0W,25
 TD, 26.5N,  64.2W,25
 TD, 27.0N,  63.5W,25
 TD, 27.5N,  62.8W,25
 TD, 28.0N,  62.0W,25
 TD, 27.6N,  60.7W,20
 TD, 27.2N,  59.3W,20
 TD, 26.9N,  57.9W,20
 TD, 26.5N,  56.5W,20
 TD, 25.0N,  62.5W,20
 TD, 25.6N,  61.6W,20
 TD, 26.2N,  60.8W,25
 TD, 26.8N,  59.9W,25
 TD, 27.5N,  59.0W,25
 TD, 27.8N,  57.7W,25
 TD, 28.2N,  56.5W,25
 TD, 28.6N,  55.3W,25
 TD, 29.0N,  54.0W,25
 TD, 29.2N,  52.2W,25
 TD, 29.5N,  50.5W,20
 TD, 29.7N,  48.8W,20
 TD, 30.0N,  47.0W,20
 TD, 30.0N,  79.5W,20
 TD, 30.4N,  79.2W,25
 TD, 30.8N,  79.0W,25
 TD, 31.1N,  78.7W,25
 TD, 31.5N,  78.5W,25
 TD, 31.8N,  78.2W,25
 TD, 32.2N,  78.0W,25
 TD, 32.6N,  77.8W,20
 TD, 33.0N,  77.5W,20
 TD, 26.0N,  67.8W,30
 TD, 26.3N,  67.5W,30
 TD, 26.5N,  67.2W,30
 TD, 26.8N,  66.8W,30
 TD, 27.4N,  66.4W,30
 TS, 27.8N,  66.0W,40
 TS, 28.8N,  65.6W,50
 TS, 29.8N,  65.5W,60
 HU, 30.6N,  65.4W,65
 HU, 31.4N,  65.3W,65
 HU, 32.3N,  65.1W,70
 HU, 33.1N,  65.1W,80
 HU, 34.0N,  65.1W,80
 HU, 34.9N,  64.9W,70
 HU, 35.8N,  64.7W,65
 HU, 36.9N,  64.3W,65
 HU, 38.3N,  63.9W,65
 HU, 40.3N,  62.9W,65
 TS, 42.5N,  61.6W,60
 TS, 45.0N,  60.0W,60
 TS, 48.3N,  58.8W,50
 TS, 52.0N,  56.5W,45
 TD, 10.5N,  34.0W,20
 TD, 10.7N,  35.6W,25
 TD, 10.8N,  37.2W,25
 TD, 10.9N,  38.8W,25
 TD, 11.0N,  40.5W,25
 TD, 11.0N,  41.8W,25
 TD, 11.0N,  43.0W,25
 TD, 11.0N,  44.2W,25
 TD, 11.0N,  45.5W,20
 SD, 32.6N,  74.1W,25
 SD, 33.8N,  73.3W,30
 SS, 35.0N,  72.5W,35
 SS, 36.3N,  71.7W,35
 SS, 37.5N,  70.8W,40
 SS, 38.5N,  70.2W,35
 SS, 39.6N,  69.7W,35
 SD, 40.5N,  69.4W,30
 SD, 41.5N,  69.1W,25
 SD, 42.7N,  68.8W,25
 SD, 44.0N,  68.0W,25
 TD, 13.0N,  20.0W,20
 TD, 13.2N,  22.0W,25
 TD, 13.5N,  24.0W,25
 TD, 13.7N,  26.0W,30
 TD, 14.0N,  28.0W,30
 TD, 13.5N,  30.7W,25
 TD, 13.0N,  33.5W,25
 TD, 12.5N,  36.2W,25
 TD, 12.0N,  39.0W,20
 TD, 20.5N,  83.7W,30
 TD, 21.0N,  84.8W,30
 TS, 21.2N,  86.0W,35
 TS, 21.3N,  86.9W,50
 TS, 21.3N,  87.6W,55
 TS, 21.2N,  88.3W,55
 TS, 21.2N,  89.0W,50
 TS, 21.1N,  89.6W,45
 TS, 20.7N,  90.5W,45
 TS, 20.3N,  91.2W,45
 HU, 19.8N,  91.7W,65
 HU, 19.4N,  91.9W,70
 HU, 19.0N,  92.1W,80
 TS, 18.4N,  92.3W,60
 TS, 17.6N,  92.1W,40
 TD, 17.2N,  91.5W,30
 TD, 11.0N,  14.0W,30
 TD, 10.9N,  15.2W,30
 TD, 10.8N,  16.4W,30
 TD, 10.7N,  17.7W,30
 TD, 10.5N,  19.0W,30
 TD, 10.5N,  20.5W,30
 TD, 10.5N,  22.0W,30
 TD, 10.5N,  23.0W,30
 TD, 10.5N,  24.0W,30
 TD, 10.5N,  25.5W,30
 TD, 10.5N,  27.0W,30
 TD, 10.5N,  28.5W,30
 TS, 10.5N,  30.0W,40
 TS, 10.4N,  31.8W,40
 TS, 10.3N,  33.5W,40
 TS, 10.3N,  35.3W,40
 TS, 10.2N,  37.0W,40
 TS, 10.2N,  38.4W,40
 TS, 10.1N,  39.8W,40
 TS, 10.1N,  40.8W,40
 TS, 10.0N,  41.8W,45
 TS, 10.4N,  43.0W,45
 TS, 10.8N,  44.3W,45
 TS, 11.2N,  45.3W,50
 TS, 11.8N,  46.4W,50
 TS, 12.5N,  47.8W,50
 TS, 13.2N,  49.2W,50
 TS, 13.7N,  50.7W,50
 TS, 14.3N,  52.3W,50
 TS, 14.5N,  53.3W,50
 TS, 14.7N,  54.4W,55
 TS, 14.9N,  55.5W,60
 TS, 15.2N,  56.8W,60
 TS, 15.3N,  57.7W,55
 TS, 15.6N,  58.6W,55
 TS, 16.0N,  59.5W,55
 TS, 16.4N,  60.3W,50
 TD, 16.8N,  61.6W,30
 TD, 17.1N,  62.7W,30
 TD, 17.7N,  63.8W,30
 TD, 18.4N,  65.0W,30
 TD, 19.0N,  66.2W,30
 TD, 20.5N,  86.5W,30
 TD, 21.3N,  86.8W,30
 TD, 21.9N,  87.0W,30
 TD, 22.5N,  87.1W,30
 TD, 23.1N,  87.4W,30
 TS, 24.0N,  88.0W,40
 TS, 25.0N,  88.9W,50
 TS, 25.9N,  89.9W,60
 TS, 26.5N,  91.0W,60
 TS, 27.0N,  92.4W,60
 TS, 26.9N,  93.0W,60
 TS, 27.5N,  93.1W,60
 TS, 28.4N,  94.0W,60
 TS, 29.0N,  94.9W,55
 TS, 28.9N,  95.8W,50
 TS, 28.1N,  96.0W,45
 TS, 28.0N,  95.5W,40
 TS, 28.0N,  95.2W,45
 TS, 29.0N,  95.6W,40
 TS, 29.8N,  96.3W,35
 TD, 30.3N,  98.1W,30
 TD, 30.2N, 100.2W,30
 TD, 29.2N, 101.7W,30
 TD, 18.0N,  86.0W,20
 TD, 18.6N,  86.4W,25
 TD, 19.3N,  86.8W,25
 TD, 19.9N,  87.1W,25
 TD, 20.5N,  87.5W,25
 TD, 21.6N,  88.7W,25
 TD, 22.7N,  89.0W,25
 TD, 23.9N,  89.7W,30
 TD, 25.0N,  90.5W,30
 TD, 25.7N,  90.5W,30
 TD, 26.5N,  90.5W,30
 TD, 27.2N,  90.5W,-99
 TD, 28.0N,  90.5W,-99
 TD, 28.0N,  90.8W,30
 TD, 28.0N,  91.2W,30
 TD, 28.0N,  91.6W,30
 TD, 28.0N,  92.0W,30
 TD, 28.0N,  93.0W,30
 TD, 28.0N,  94.0W,30
 TD, 28.0N,  95.0W,30
 TD, 28.0N,  96.0W,30
 TD, 28.5N,  95.7W,30
 TD, 29.0N,  95.5W,30
 TD, 29.5N,  95.2W,30
 TD, 30.0N,  95.0W,-99
 TD, 10.5N,  22.4W,30
 TD, 11.3N,  23.2W,30
 TD, 12.2N,  24.3W,30
 TD, 13.1N,  25.0W,30
 TS, 14.0N,  25.7W,40
 TS, 15.1N,  26.8W,40
 TS, 16.2N,  28.1W,40
 TS, 17.2N,  29.4W,40
 TS, 18.2N,  30.7W,40
 TS, 19.2N,  32.2W,40
 TS, 20.2N,  33.8W,45
 TS, 21.1N,  35.3W,45
 TS, 22.6N,  36.8W,50
 TS, 24.5N,  38.3W,50
 TS, 25.3N,  39.8W,50
 TS, 26.0N,  41.7W,50
 TS, 26.5N,  43.5W,55
 TS, 26.7N,  45.2W,60
 HU, 26.9N,  47.0W,65
 HU, 27.1N,  48.7W,65
 HU, 27.1N,  50.1W,70
 HU, 27.2N,  51.5W,75
 HU, 27.8N,  52.4W,75
 HU, 28.7N,  53.0W,75
 HU, 29.6N,  53.5W,80
 HU, 30.7N,  53.9W,80
 HU, 32.0N,  54.0W,80
 HU, 33.3N,  53.9W,80
 HU, 34.6N,  53.4W,80
 HU, 36.0N,  52.5W,90
 HU, 37.5N,  50.9W,90
 HU, 39.5N,  48.5W,95
 HU, 42.1N,  45.2W,100
 EX, 44.7N,  41.5W,95
 EX, 48.6N,  37.0W,80
 EX, 52.3N,  31.6W,60
 EX, 55.5N,  25.0W,50
 TD, 28.5N,  77.5W,20
 TD, 28.8N,  77.8W,25
 TD, 29.2N,  78.0W,25
 TD, 29.6N,  78.3W,25
 TD, 30.0N,  78.5W,25
 TD, 29.8N,  79.6W,25
 TD, 29.7N,  80.7W,25
 TD, 29.6N,  81.8W,25
 TD, 29.5N,  83.0W,-99
 SD, 30.0N,  65.8W,30
 SD, 30.3N,  63.9W,30
 SS, 30.7N,  62.3W,40
 SS, 31.0N,  60.2W,45
 SS, 31.5N,  57.8W,55
 HU, 31.9N,  55.2W,65
 HU, 32.5N,  51.7W,65
 HU, 33.1N,  48.1W,65
 HU, 33.8N,  44.9W,65
 HU, 35.1N,  41.9W,65
 HU, 36.8N,  38.3W,70
 HU, 38.7N,  34.5W,70
 HU, 40.7N,  30.2W,70
 HU, 42.7N,  25.8W,70
 HU, 45.4N,  21.5W,65
 HU, 47.2N,  16.4W,65
 HU, 48.0N,  13.0W,65
 EX, 48.2N,  10.2W,65
 EX, 48.2N,   8.0W,65
 EX, 47.9N,   6.5W,65
 TD, 24.0N,  70.5W,20
 TD, 24.9N,  68.5W,25
 TD, 25.8N,  66.5W,25
 TD, 26.6N,  64.5W,25
 TD, 27.5N,  62.5W,25
 TD, 28.5N,  60.3W,25
 TD, 29.5N,  58.0W,25
 TD, 30.5N,  55.8W,20
 TD, 31.5N,  53.5W,20
 TD, 16.3N,  82.0W,30
 TD, 16.9N,  81.9W,30
 TD, 17.6N,  81.8W,30
 TD, 18.1N,  81.6W,30
 TD, 18.4N,  81.1W,30
 TD, 18.8N,  80.7W,30
 TD, 19.1N,  80.3W,30
 TS, 19.5N,  79.9W,40
 TS, 20.1N,  79.7W,45
 TS, 20.7N,  79.6W,50
 TS, 21.3N,  79.3W,60
 TS, 22.0N,  79.0W,50
 TS, 22.6N,  78.9W,50
 TS, 23.0N,  78.5W,50
 TS, 23.3N,  78.0W,50
 TS, 23.6N,  77.5W,50
 TS, 24.0N,  76.8W,50
 TS, 24.4N,  76.3W,50
 TS, 24.8N,  76.0W,50
 TS, 25.1N,  75.9W,45
 TS, 25.3N,  75.8W,45
 TS, 25.4N,  75.8W,45
 TS, 25.5N,  75.8W,35
 TS, 25.6N,  75.7W,35
 TS, 25.6N,  75.6W,45
 TS, 25.6N,  75.7W,40
 TD, 25.6N,  75.7W,30
 TD, 25.6N,  75.7W,30
 TD, 25.6N,  75.7W,30
 TD, 25.6N,  75.7W,30
 TD, 25.7N,  75.3W,30
 TD, 26.0N,  74.5W,30
 TD, 27.2N,  72.6W,30
 SS, 28.6N,  71.7W,35
 SS, 29.9N,  71.4W,40
 SS, 30.8N,  71.2W,45
 SS, 31.7N,  71.0W,50
 SS, 32.5N,  70.9W,60
 SS, 33.2N,  70.8W,60
 SS, 34.1N,  70.4W,60
 SS, 34.8N,  69.8W,60
 SS, 35.5N,  69.0W,60
 SS, 36.2N,  67.8W,60
 SS, 36.9N,  65.9W,55
 SS, 38.8N,  63.2W,55
 SS, 41.2N,  60.8W,55
 EX, 43.7N,  58.6W,55
 EX, 45.4N,  55.2W,55
 EX, 47.5N,  51.5W,55
 EX, 51.2N,  48.1W,55
 EX, 54.9N,  44.9W,50
 EX, 57.5N,  42.7W,45
 EX, 59.6N,  41.2W,40
 EX, 60.8N,  40.6W,40
 EX, 61.4N,  40.5W,35
 EX, 61.8N,  40.4W,30
 TD, 10.0N,  80.0W,20
 TD, 10.7N,  80.8W,25
 TD, 10.2N,  81.5W,30
 TD, 10.3N,  82.2W,30
 TD, 10.5N,  83.0W,30
 TD, 10.8N,  84.0W,-99
 TD, 19.0N,  95.0W,20
 TD, 19.6N,  94.4W,20
 TD, 20.2N,  93.8W,25
 TD, 20.9N,  93.2W,25
 TD, 21.5N,  92.5W,25
 TD, 21.7N,  91.9W,25
 TD, 21.8N,  91.3W,25
 TD, 21.9N,  90.6W,25
 TD, 22.0N,  90.0W,25
 TD, 22.2N,  89.7W,25
 TD, 22.5N,  89.5W,25
 TD, 22.8N,  89.3W,25
 TD, 23.0N,  89.0W,20
 TD, 23.2N,  88.6W,20
 TD, 23.3N,  88.2W,20
 TD, 23.4N,  87.9W,20
 TD, 23.5N,  87.5W,20
 SD, 24.0N,  88.0W,30
 SS, 25.4N,  86.2W,40
 SS, 27.5N,  83.2W,45
 SS, 28.8N,  81.5W,55
 SS, 31.0N,  78.7W,55
 EX, 33.5N,  75.5W,35
 TD, 18.0N,  21.0W,-99
 TD, 18.0N,  22.7W,25
 TD, 18.0N,  24.5W,25
 TD, 18.0N,  26.3W,30
 TD, 18.0N,  28.0W,30
 TD, 18.0N,  30.0W,30
 TD, 18.0N,  32.0W,25
 TD, 18.0N,  34.0W,25
 TD, 18.0N,  36.0W,20
 TD, 28.5N,  87.0W,20
 TD, 28.2N,  87.3W,20
 TD, 28.0N,  87.7W,25
 TD, 27.7N,  88.1W,25
 TD, 27.5N,  88.5W,25
 TD, 27.3N,  89.2W,25
 TD, 27.0N,  89.8W,25
 TD, 26.8N,  90.4W,25
 TD, 26.5N,  91.0W,30
 TD, 26.2N,  91.6W,30
 TD, 26.0N,  92.2W,30
 TD, 25.7N,  92.8W,30
 TD, 25.5N,  93.5W,30
 TD, 26.2N,  93.7W,30
 TD, 27.0N,  93.8W,30
 TD, 27.8N,  93.9W,30
 TD, 28.5N,  94.0W,25
 TD, 29.5N,  94.5W,-99
 SD, 29.0N,  75.0W,25
 SD, 30.2N,  74.5W,30
 SD, 31.2N,  73.8W,30
 SD, 32.0N,  72.9W,30
 SD, 32.9N,  71.8W,30
 SD, 33.9N,  70.6W,30
 SS, 35.0N,  68.8W,35
 SS, 36.1N,  66.2W,35
 SS, 37.2N,  63.5W,40
 SS, 38.1N,  60.9W,40
 SS, 39.0N,  58.4W,45
 SS, 39.9N,  55.0W,45
 SS, 40.7N,  52.4W,45
 SS, 41.6N,  51.5W,45
 SS, 42.5N,  50.8W,45
 SS, 43.6N,  49.9W,40
 EX, 45.0N,  49.0W,40
 EX, 46.7N,  48.0W,40
 EX, 48.8N,  47.0W,35
 SS, 38.0N,  70.0W,35
 SS, 37.1N,  69.6W,35
 SS, 36.4N,  69.0W,35
 SS, 35.7N,  68.0W,35
 SS, 35.5N,  67.0W,40
 SS, 35.9N,  66.0W,40
 SS, 36.5N,  65.4W,40
 SS, 36.7N,  65.3W,40
 SS, 37.0N,  65.4W,40
 SS, 37.5N,  65.5W,40
 SS, 38.0N,  65.5W,40
 SS, 38.5N,  65.5W,40
 SS, 39.0N,  65.5W,40
 SS, 39.5N,  64.9W,40
 SS, 40.0N,  64.0W,45
 SS, 40.7N,  64.0W,45
 SS, 41.5N,  64.0W,50
 SS, 42.4N,  62.6W,50
 SS, 43.5N,  60.0W,45
 TD, 10.5N,  43.0W,25
 TD, 10.4N,  45.3W,25
 TD, 10.3N,  47.5W,25
 TD, 10.2N,  49.8W,30
 TS, 10.1N,  52.0W,35
 TS, 10.0N,  54.0W,55
 TS, 10.1N,  56.5W,50
 TS, 10.1N,  58.5W,45
 TS, 10.2N,  60.5W,40
 TS, 10.3N,  63.0W,35
 TS, 10.4N,  65.5W,35
 TS, 10.5N,  67.5W,35
 TS, 10.5N,  70.0W,35
 TD, 24.0N,  85.5W,20
 TD, 24.5N,  86.8W,25
 TD, 25.0N,  88.2W,25
 TD, 25.5N,  89.6W,30
 TD, 26.0N,  91.0W,30
 TD, 26.9N,  92.1W,30
 TD, 27.8N,  93.2W,30
 TD, 28.6N,  94.4W,25
 TD, 29.5N,  95.5W,-99
 TD, 27.0N,  69.0W,25
 TD, 27.4N,  69.3W,30
 TD, 28.0N,  69.5W,30
 TD, 29.0N,  69.7W,30
 TD, 30.0N,  69.8W,30
 TD, 30.8N,  69.8W,30
 TD, 31.5N,  69.5W,30
 TS, 32.1N,  69.0W,35
 TS, 32.7N,  68.5W,50
 HU, 33.7N,  67.8W,65
 HU, 34.5N,  67.2W,65
 HU, 35.3N,  66.1W,80
 HU, 36.0N,  65.0W,85
 HU, 36.5N,  63.9W,90
 HU, 37.0N,  62.8W,95
 HU, 37.3N,  61.8W,100
 HU, 38.0N,  61.0W,100
 HU, 38.5N,  60.2W,100
 HU, 39.3N,  59.2W,100
 HU, 40.0N,  58.0W,100
 HU, 40.3N,  56.0W,100
 HU, 41.0N,  54.5W,95
 HU, 41.7N,  52.7W,90
 HU, 42.1N,  50.4W,85
 HU, 42.7N,  47.8W,80
 HU, 43.0N,  44.5W,70
 TS, 43.1N,  40.8W,60
 TS, 43.0N,  36.0W,40
 TD, 16.8N,  55.8W,30
 TD, 16.4N,  58.0W,30
 TD, 16.5N,  60.3W,30
 TD, 16.6N,  62.7W,30
 TD, 16.8N,  65.0W,30
 TS, 17.0N,  67.4W,35
 TS, 17.0N,  69.9W,40
 TS, 17.0N,  72.2W,45
 TS, 17.0N,  74.2W,50
 HU, 17.0N,  76.0W,65
 HU, 17.2N,  77.9W,75
 HU, 17.3N,  79.8W,80
 HU, 17.5N,  81.5W,85
 HU, 17.7N,  83.2W,105
 HU, 17.8N,  84.7W,115
 HU, 18.0N,  85.9W,125
 HU, 18.4N,  86.8W,130
 HU, 18.6N,  87.9W,120
 HU, 18.8N,  88.8W,90
 TS, 19.1N,  89.3W,60
 TS, 19.3N,  89.7W,60
 TS, 19.6N,  90.2W,60
 TS, 19.9N,  90.4W,60
 TS, 20.0N,  90.7W,55
 TS, 20.1N,  90.8W,50
